week,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
0000-00,0.0,0.0,0.0,0.0,5.0
2022-03,1.1546109027946485,1.0,-0.5773502691896258,1.0,1.0
2022-04,1.2278862821559686,1.0,-0.7355049463755299,1.0,1.0
2022-05,-0.08473422350286608,1.0,1.1007639074231417,1.0,1.0
2022-10,1.2831911170445225,1.0,-0.4472135954999579,1.0,1.0
2022-14,1.0877675637086812,1.0,1.2556366383424857,1.0,1.0
2022-19,0.09225352281952887,0.2765446607501904,0.0060279713358163955,1.025945638686077,2.0
2022-21,-1.4762826437117353,1.0,1.226081820569525,1.0,1.0
2022-23,-1.6378011054688282,1.0,1.926504807704457,1.0,1.0
2022-30,0.4181676734019376,1.0,-0.49085495461687584,1.0,1.0
2022-36,-1.124659867352783,1.0,-0.5367715871669418,1.0,1.0
2022-38,-0.16103614363891017,0.40687214790704374,0.007262792217540818,0.924360095818276,6.0
2022-39,0.38074681349786876,1.2254196500091366,0.6160882153527935,0.6931223756676302,4.0
2022-40,0.2943577308094811,0.7278379840094825,0.19921346971437362,1.1418860928793884,7.0
2022-41,0.08919998180274441,0.7949758779182979,-0.006844972944498873,0.9055955267988435,8.0
2022-42,0.5418497081857024,0.8945953440820883,-0.1403860016858141,0.8722975791207864,13.0
2022-43,-0.17719583097045924,0.735747216183347,-0.10349849375729356,0.840870925076871,58.0
2022-44,-0.1184473866267179,0.7121028297348582,0.06618544482905347,0.9979941058833671,47.0
2022-45,-0.054620059957933016,0.9497852526942517,0.16340111276614427,0.9838277075959926,41.0
2022-46,-0.08980210939638879,0.8215141331431942,0.1512449174385014,1.044308025490026,81.0
2022-47,0.05886200956447459,1.0306098642666837,-0.08965952667849982,0.8877677889720931,111.0
2022-48,0.10950010262098774,1.0225104818850757,-0.21982765754507078,0.8536591157534891,85.0
2022-49,-0.16078324682516024,0.9789649736250395,-0.14642806885840426,0.8554392858803992,77.0
2022-50,-0.24296277278696976,1.0098927238469078,-0.040126985106596444,0.8706060337051563,128.0
2022-51,-0.17045551421672356,0.9409182195858719,0.030179754428144613,0.9767594647820333,190.0
2022-52,0.13863313492245027,0.9665048363100877,0.6085674296059838,1.2258799004193681,45.0
2023-00,-0.03637439355578681,0.03177733803934195,0.3621424414796313,1.2199925484000778,3.0
2023-01,-0.1727490846284109,1.0550677383574836,0.32419588189442844,1.3765677229752773,70.0
2023-02,0.08675180517137097,0.9548497005185185,-0.13596733935637514,0.9079948322858886,62.0
2023-03,0.12408507741775916,0.9934031425972133,0.1119572705990453,1.1335875806713258,99.0
2023-04,-0.11074512734378139,0.8406794116184763,0.1407073224462544,1.2611536255531228,44.0
2023-05,0.0956749434094733,0.9051986548746546,0.057845037845449046,1.0269698218137469,71.0
2023-06,0.0645073935009213,0.9794977063917961,-0.36190965651641716,0.4804766424967977,59.0
2023-07,-0.10701249878016537,0.7649617795955109,-0.10672260632419894,0.800723785441291,53.0
2023-08,0.11756183805187738,0.839582275889712,-0.21876217779510476,0.7439627863413446,49.0
2023-09,0.23329560307409136,0.9303017302986241,0.04388190889015119,1.1286295486037279,65.0
2023-10,0.037214793300192284,1.1226277467868164,-0.08143908572255831,0.9625612065771704,73.0
2023-11,-0.053244894956231026,0.6926964041713544,-0.04213060598362014,1.06769424633076,31.0
2023-12,0.07636849645666668,0.7548424427087208,0.05816923218028768,0.9054684627378993,96.0
2023-13,-0.08824243769473811,0.8184856935988061,-0.20313393119191694,0.6985974626418421,36.0
2023-14,0.10110512676704268,1.0278164255875024,0.14959779535622686,1.272787326959107,22.0
2023-15,-0.034528348091960814,1.1787940689072354,0.0013129374830819834,0.8073903746522393,18.0
2023-16,0.0735659769869542,0.9700671436075692,0.052856702937773274,0.8359160519208122,22.0
2023-17,-0.22871578504640222,0.7737347785633543,0.1941230615543244,1.25080948297213,16.0
2023-18,0.18944504765456463,1.0076812944515068,-0.2822156004936849,0.6457786917604018,26.0
2023-19,-0.16309154345167648,0.711197060661123,-0.031959175385711004,1.0353016404410993,23.0
2023-20,0.03850399035147832,0.7307840071352254,-0.04671994433834054,0.8060904569881655,19.0
2023-21,-0.06864512135168528,1.2986666358136807,-0.4773442402810304,0.47054247332948557,12.0
2023-22,-0.5141889445088593,0.7866471687066654,0.4099670661407359,1.7653108922601306,11.0
2023-23,0.22993287146360109,0.7862185989634752,-0.10108110261327896,0.6523558074897712,8.0
2023-24,0.285268048309277,1.0578520311097983,-0.3950735894203429,0.48554916999086073,10.0
2023-25,0.27188695041972427,0.7818814297781312,-0.019656832433477715,0.8478466345122786,23.0
2023-26,-0.16378400276887453,1.2678161803821868,0.3288087453091217,1.1985854562442133,28.0
2023-27,-0.17343161336971538,0.8096633961986456,0.2479691745682125,1.2088529128620014,15.0
2023-28,0.07830277713169823,0.8114938588372989,-0.44836816616663866,0.24084384247924542,15.0
2023-29,0.1280085481369343,1.0201698540679667,-0.19330709545417094,0.6503801361208355,18.0
2023-30,0.13999475165570885,0.8860126304707545,0.2674657167300778,1.0785360691838377,12.0
2023-31,0.19564838784975336,0.827548320365257,-0.1296835986688051,0.7015722913544964,20.0
2023-32,0.18038602612642102,1.2230061272785515,-0.3094238419926256,0.42441796042331775,17.0
2023-33,0.28429364797500584,0.9246944959952652,-0.1309515385367534,0.5783590900623434,16.0
2023-34,-0.31874398730707865,0.4973699527169576,0.3326640008522676,0.9859154538151295,11.0
2023-35,-0.4701668312359759,0.8562783211403746,-0.18401877338062722,0.6479407748465144,18.0
2023-36,0.19368864025705904,1.2052232020782345,-0.20627401062915895,0.68218997342193,10.0
2023-37,-0.31733380198302824,0.7181385977228943,0.33694380913814526,1.7519579334400635,10.0
2023-38,0.05359692945268732,0.7459106137503126,0.37482014835724153,1.590408446720933,16.0
2023-39,-0.09268365560791124,1.022051568591472,-0.09994601912639176,0.757569251615187,22.0
2023-40,0.18924373779616888,0.8399243436854386,-0.13172300371223963,0.7190136968307808,12.0
2023-41,0.1697500849751271,1.259530276104212,-0.04510302304558899,0.7789960832893517,32.0
2023-42,0.07565060413250733,1.1031662308848436,-0.13757628450045764,0.9898944175497,28.0
2023-43,0.12479610282543653,0.8637542679287662,-0.021207802159496768,1.0358112901367318,91.0
2023-44,-0.08461175236526564,0.7349000585495806,0.3359677216135083,1.2161704951661036,38.0
2023-45,0.007924740612259592,0.9119920844523931,0.29475696891481795,1.2241181368503622,50.0
2023-46,0.1282671042057554,0.9611897784560547,-0.003696687041604185,0.9216598376886888,39.0
2023-47,0.26052455767542954,0.9856702121157859,0.26024985405621337,1.1654119517993735,77.0
2023-48,-0.0014914404425004466,1.1063541880603451,-0.10905745205123929,0.8928710890427185,188.0
2023-49,-0.031381775662201725,1.3242125483513485,-0.16813119710598354,0.7869531276771614,116.0
2023-50,0.04425668484513941,0.8652356945113205,-0.12555508738115065,0.8108331250405706,65.0
2023-51,-0.04104732374615772,1.3002304501006003,-0.043368098985058494,1.0328588827523804,54.0
2023-52,0.07328521044329614,1.0028386150485653,0.3004516121602439,1.1677071684658444,39.0
2024-01,0.29317737251519177,1.0641944194009114,0.04962375957970479,0.9681555917667908,31.0
2024-02,-0.1725684282235474,1.4119736683532123,0.09779342793416192,1.0623985245120653,30.0
2024-03,-0.3195439953527525,0.8450887323520518,0.0979199117026839,1.2111186101348277,29.0
