day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2022-10-29,-0.3663861658604729,0.7271658536104542,0.026166525769409327,0.9347199807956099,10.0
2022-10-30,-0.386896450352815,0.43956172946722144,-0.45885036986545835,0.09820679813691136,7.0
2022-10-31,-0.22117954304763504,0.6295094001499125,1.631255970659765,1.3589293405000629,7.0
2022-11-01,0.10184195889799677,0.9227743024431895,0.10138434052989187,0.787856616213158,5.0
2022-11-02,-0.051674514261584426,0.4728883899335081,-0.45254110021316046,0.14649266656537688,6.0
2022-11-03,0.10544563826577733,0.7919926086631883,-0.10929962509283375,0.7407578078113719,9.0
2022-11-04,0.03637721260116267,0.47178249722430776,-0.2862916976901102,0.4785449953589196,9.0
2022-11-05,-0.4356039458836487,0.9434921454688296,-0.3081892373359163,0.6113806113467241,8.0
2022-11-06,-0.7321543749780433,0.5069064576615532,0.01093468116852129,1.2343097605674047,3.0
2022-11-07,-0.08571483835899271,0.7379868055454096,0.26293586052457474,1.0965455613853314,8.0
2022-11-08,0.7663630033714826,1.3500105339265813,-0.5583220806183488,0.1796670054784733,4.0
2022-11-09,-0.08358132935589824,0.8067939715494835,0.5135610346746946,1.1078430073025873,8.0
2022-11-10,-0.18738934822498332,0.8784379966509487,0.14505321830047507,1.0109657182112712,10.0
2022-11-11,-0.14927763374706235,1.3465589309324209,0.3032763722789881,1.0921430321319858,7.0
2022-11-12,-0.3128513628245444,0.5305027748576546,-0.18839403860840143,0.6467546730360574,4.0
2022-11-14,-0.1725128289158616,0.6674393022513928,0.2754347371925171,1.30390116418873,17.0
2022-11-15,0.26403228232975884,0.7441805597482396,0.06075295247037037,0.7473672598912643,11.0
2022-11-16,-0.4104580236264826,0.8931318545090892,0.614374583498394,1.0483994718582241,5.0
2022-11-17,-0.5665049218765486,0.7849193861643456,0.38872832414296876,1.4455787841155447,10.0
2022-11-18,-0.31097140846438853,0.9406769166951182,-0.21686115101393233,0.6549930490345582,10.0
2022-11-19,0.3283884127303947,0.7394088335812254,0.1974563625436816,0.9602180356824834,11.0
2022-11-20,-0.017808962457790112,0.8942710985591114,-0.0292783223655702,0.9157533218571354,17.0
2022-11-21,0.3067863028497163,0.9541695878505972,-0.2626000794114194,0.6895164046067341,37.0
2022-11-22,-0.22429407081134317,0.7894911954076737,-0.329669960443479,0.7094759089567865,15.0
2022-11-23,0.1046977644559968,1.2294044156204176,0.25005544827550735,1.553096603948229,14.0
2022-11-24,0.14731202587178707,1.4500149400690003,0.09276570765382908,0.7975829425001846,6.0
2022-11-25,0.15682557452393323,0.8603509756219206,0.29772017514395593,1.0509506534637785,17.0
2022-11-26,0.3165061250283222,0.7202303057440256,-0.30510763064316615,0.4183708897175996,13.0
2022-11-27,-1.2198429686790901,0.9431700540293402,-0.036737810541281744,0.6515522350687859,9.0
2022-11-28,-0.1743021907533496,1.204034257363994,-0.025767303927670158,1.2341868929578297,15.0
2022-11-29,-0.24923602290899063,0.9695204614872065,-0.5173658459003025,0.12284773257618209,14.0
2022-11-30,0.35160999793463077,0.5029213433853836,-0.32214377523301235,0.5628920903734294,8.0
2022-12-01,-0.144334377859114,0.6569288459578098,-0.19491440091997358,0.5241124890541988,8.0
2022-12-02,0.43370667266176066,1.1121617053874304,0.0235806830293679,1.2798811548337432,19.0
2022-12-03,0.2662137345495081,1.0951387233058878,-0.4016660816151766,0.576966659441735,14.0
2022-12-04,0.20116083447628968,1.0485718623065017,-0.24733504031887157,0.3677724584141789,7.0
2022-12-05,-0.2586960073818367,0.8156638345612824,-0.08041905537807148,0.7167653766828898,13.0
2022-12-06,-0.5658406590114935,0.9223956168095988,-0.02405994413711908,1.1322490759863173,8.0
2022-12-07,-0.7526725814948831,1.0,-0.3779644730092272,1.0,1.0
2022-12-08,0.009285141812215559,1.0639400587690668,-0.4435451904903271,0.42915859066483497,10.0
2022-12-09,-0.030251320635593087,0.8323585359048891,-0.14487552910267817,0.850029943767462,13.0
2022-12-10,-0.1573167969302321,1.1974569556745156,-0.39459167335802686,0.37297906539677744,18.0
2022-12-11,-0.06194110931471691,1.037639639957973,0.36928838549102533,1.440027337093024,14.0
2022-12-12,-0.15421823238138105,1.1942849630601753,-0.21290876837636064,0.6460869488877216,18.0
2022-12-13,-0.11018244467867366,1.1168402301141498,-0.11015419448402164,1.2572789335014338,10.0
2022-12-14,-0.3617501440973708,0.8604771547120423,-0.03930615801551522,0.8450543880913047,34.0
2022-12-15,-0.7274686750429589,1.091162175299322,-0.11770204717564026,0.6872070379151518,24.0
2022-12-16,0.16710900757983388,1.0168533414631113,0.44282928757824863,1.3255881635667515,14.0
2022-12-17,0.44871671804916036,0.9791224663473828,0.41414763790909476,1.0421812218476028,11.0
2022-12-18,-0.31998231984594055,0.6736389046107215,-0.39598581093947577,0.14496379884777166,17.0
2022-12-19,-0.34978636500505833,0.9281704985428072,-0.07495034729248373,0.7468048614317876,100.0
2022-12-20,-0.23578131102838976,0.8709225626517808,-0.016456353970057513,0.9283293841567198,24.0
2022-12-21,0.07935585160411772,0.991506047638433,0.1472861084846705,1.3349997241512186,12.0
2022-12-22,-0.10869992627011485,0.6905724205666124,0.29749632659923014,1.4740513433671547,11.0
2022-12-23,0.3251830957458723,1.1236717558433427,-0.12406902457715448,0.8840994704839933,20.0
2022-12-24,-0.16919952574881172,0.8224327659210207,0.8164949324147585,1.6143463317193474,13.0
2022-12-25,0.3511426056647081,0.8459133248243051,0.0039475730697077546,0.8340117453303798,10.0
2022-12-26,0.27284494187958447,1.2008149026727557,1.1396025904070766,1.1580598703532154,9.0
2022-12-27,0.2181907448035068,1.0392011060722943,0.827007352520331,1.2393547549886712,13.0
2022-12-28,0.36738448022054526,0.874305081694459,0.021870874441760328,0.656791137727185,8.0
2022-12-29,-0.2373176304188193,0.9246829962537089,0.23253565166153364,1.508990841492639,10.0
2022-12-30,0.04074797132617257,0.6206060908446117,0.7943537741911205,1.2295941086449695,5.0
2023-01-01,-0.033323502098767666,0.031014965044772608,0.366309921194361,1.225757027882649,3.0
2023-01-02,0.001225130293708013,0.7445469603867768,0.2165399009097497,1.3339487329264854,14.0
2023-01-03,0.21098506220158517,0.40327443015331466,0.320705422528948,1.283703534502976,9.0
2023-01-04,-0.6119802363381657,0.9306912512628341,0.33213992265521697,1.5689093405167551,10.0
2023-01-05,-0.7265845675602661,1.4000655848132095,0.6604942878036789,1.924004228227234,10.0
2023-01-06,-0.43873706015233166,1.401680101742302,0.6861928504199284,1.47931810015092,13.0
2023-01-07,0.3599436768403683,0.992532996611886,-0.04846374487116964,0.6893241072407972,8.0
2023-01-08,0.319283116256944,0.6855517358289218,-0.3045051467102886,0.6224397106773015,6.0
2023-01-09,-0.0799182922138523,1.091807242799986,0.027965410081087994,1.0013822844063933,9.0
2023-01-10,0.082616553614688,1.0389710595558224,-0.3451764676167765,0.22804115695348212,8.0
2023-01-11,0.07221220283944688,1.2288538399166384,-0.32349108994372733,0.318455136162346,3.0
2023-01-12,-0.3186749307505023,1.2196086219895388,-0.5655023127763527,0.17314463981404887,5.0
2023-01-13,0.40810473892138216,0.8441645323273452,-0.2530468351608955,0.7211169088364917,13.0
2023-01-14,0.44810271871159396,0.9581462223400807,0.4525774497960134,1.5848313984892215,12.0
2023-01-15,-0.31671715422027136,0.7249467173681654,-0.33402223104466827,0.4382662806728017,12.0
2023-01-16,0.012450106669677389,0.5251445307310232,0.48237455781459343,0.6655447918083189,7.0
2023-01-17,-0.2874862223810173,1.2287041672637815,-0.08305539375605114,0.7654658635761434,15.0
2023-01-18,-0.22953481363157216,1.2694083940830136,-0.28212802314284885,0.44682152811086917,5.0
2023-01-19,0.25378597421663684,0.7388669905317659,0.14186110392941803,1.2562867458261564,16.0
2023-01-20,0.012482039314223176,0.9911812454271117,0.3185585866969665,1.7368413693120803,16.0
2023-01-21,0.35328604282214693,0.6348569941889464,0.2924793109889148,1.1722183111491817,17.0
2023-01-22,0.2994866130084392,1.225198981493557,-0.07933651694031958,0.9048414208620811,23.0
2023-01-23,-0.05110598058682997,1.0900745647270198,1.3502033779805966,1.866146327115889,4.0
2023-01-24,0.4010091725005944,0.7808794183495792,0.3982596760102598,1.1596184048032516,10.0
2023-01-25,-0.2890623364696288,0.4666340193690233,0.15571854905169008,1.5604876512522359,8.0
2023-01-26,-0.578922569576243,0.7278559452119872,0.07067512053021033,1.61711034700939,8.0
2023-01-27,0.029950472514762565,1.269031975518566,-0.4103820084981857,0.09792479888483054,5.0
2023-01-28,-0.18618404753043005,0.7969646332393315,-0.3977015922989994,0.14285696554673236,5.0
2023-01-29,-0.2847934575687493,1.0040166231291126,-0.253787322788539,0.3119857220605137,4.0
2023-01-30,0.3129876111856443,1.3188584466328468,-0.1008525509710914,0.6282314051275352,6.0
2023-01-31,-0.2805639250713104,0.4365173187835816,0.3534583295654464,1.1398882039167002,7.0
2023-02-01,0.27996547475613,1.0165250935902597,-0.3058293021794625,0.3320455148462365,11.0
2023-02-02,0.3528324620672131,0.904654051085617,0.41615629519041525,1.4005844760740012,16.0
2023-02-03,0.21872897690448465,0.5125136051273982,-0.1626738796046048,0.5365019126917112,7.0
2023-02-04,0.2273743916225003,0.7612797995008773,-0.10454912251316606,1.1195227797040106,10.0
2023-02-05,-0.43090552407764243,0.9611774355596684,0.05624650235043229,1.0835746569252986,14.0
2023-02-06,0.024363996732976928,1.016545420681285,-0.3818091037378823,0.45397269120888706,8.0
2023-02-07,-0.541111211522348,1.035081018594604,-0.4223630524134772,0.17962292935138874,9.0
2023-02-08,-0.2564846681351622,0.6062289059778239,-0.12164265549194843,0.8334586751303441,15.0
2023-02-09,-0.3560006767007368,0.7481284759095808,-0.4761403136467219,0.1684604491279966,6.0
2023-02-10,0.5681145856602231,0.6376709128762774,-0.45930350837027095,0.2756477723731551,4.0
2023-02-11,1.0528642382536073,1.1663823553168877,-0.4806660590371461,0.15383700360079866,7.0
2023-02-12,0.4834873019508186,0.8959439596508867,-0.45205511452476516,0.10884895068305632,10.0
2023-02-13,-0.35437333188807013,1.1324473126362506,0.3865080606499197,0.9696826051555035,7.0
2023-02-14,-0.10736535315165203,1.1868061411288853,-0.019157426184343296,1.1089975076118115,4.0
2023-02-15,-0.1598398430287965,0.7729709547255267,-0.049700999014769556,1.1427719142619543,9.0
2023-02-16,0.2437367950748017,0.38038026497974015,-0.2861885589750313,0.3225512900826941,3.0
2023-02-17,0.016269923579976003,0.5506925254509155,-0.2627972753864962,0.41830556425722865,10.0
2023-02-18,-0.4666148585499112,0.6420656199782758,0.05409922674783566,0.9687382184939486,5.0
2023-02-19,0.0015829771694249035,0.7107562048027039,-0.27536793509961605,0.674296362517199,15.0
2023-02-20,-0.04293576754448773,0.79041535457417,0.3620478637604438,1.3586203768625018,10.0
2023-02-21,-0.027501930380946726,0.8801410382308413,0.04279120457083827,0.6140404629705041,6.0
2023-02-22,0.07408724754774468,0.9709059136884437,-0.35827669407038165,0.4124723849923063,8.0
2023-02-23,0.37571546138644274,0.8392450645039,-0.6536793553240694,0.057316498565333704,4.0
2023-02-24,0.11052991730988956,0.25069196723586706,-0.29249835475578695,0.44589592296240144,5.0
2023-02-25,0.5425803953982627,1.0482963824270615,-0.46928739318767,0.11121898943989261,8.0
2023-02-26,-0.09888633324104848,0.8893031704176492,-0.5032943551856259,0.10507589985291499,8.0
2023-02-27,0.3726404294363624,0.6952649622930933,-0.36005183689144765,0.4294542395451059,12.0
2023-02-28,0.13715811946525436,0.925348916633019,0.04154265213308049,1.1407162230341301,15.0
2023-03-01,0.25128114356515824,0.8705094196041048,0.5355956139243162,1.4190467191139393,15.0
2023-03-02,0.2951745291312992,1.076967662285168,0.3503135488090433,1.6233550889319805,10.0
2023-03-03,0.7323454741704153,1.31306161239976,-0.3423140435103658,0.21003195920760473,6.0
2023-03-04,-0.4006148576509982,0.7995087695599885,-0.28087337454507083,0.47124539152164574,7.0
2023-03-06,-0.1030799656209613,0.2559086029907002,-0.012889645812488859,0.9561621278190038,7.0
2023-03-07,-0.2952935107404893,1.0059809559426363,-0.5768961603273951,0.06612601124811893,3.0
2023-03-08,0.00619818170890705,1.140506975266744,0.24317298253553873,1.242316650458471,29.0
2023-03-09,0.28475160622002643,0.9806035455510086,-0.20995840157253481,0.557716516762933,11.0
2023-03-10,-0.5130540426735934,1.6200908188262466,-0.07526574190497776,0.9781008919868971,9.0
2023-03-11,0.6410440472704093,1.2395695336178811,-0.511362847405668,0.16503833928484576,9.0
2023-03-12,-0.0631634221636462,0.771321707371515,-0.6911781901868552,0.2792731425771957,5.0
2023-03-13,-0.06355266953951072,0.12762242746499386,1.7962360243003133,1.2027347167086235,4.0
2023-03-14,0.23320540451198107,0.39718936273971067,-0.4421732744632353,0.15008680942768826,5.0
2023-03-15,-0.43684931271441724,1.0831351327039727,-0.5871203385630717,0.1419707784530239,6.0
2023-03-16,-0.03799432077080514,1.0,-0.33381401509463154,1.0,1.0
2023-03-17,-0.3108542251555837,0.37021392725842356,0.2949498554787192,1.641306774116753,5.0
2023-03-18,-0.13851786433344723,0.1540073954257205,-0.4510894490492204,0.10156350504451812,3.0
2023-03-19,0.29793579394523295,0.9090615544781998,-0.3685271775166349,0.3969412866984552,7.0
2023-03-20,-0.17132342849342833,0.5386418866702071,-0.0018245085835039698,0.7968208480076003,6.0
2023-03-21,0.3514748331705788,0.8915432056104908,0.39382921487464057,1.0096435977668614,8.0
2023-03-22,0.34718095793518977,0.6443417783624514,0.19149683582343283,0.812460580789774,9.0
2023-03-23,-0.08114633121404864,0.3716676425783732,-0.31039938383616295,0.5266238601943913,11.0
2023-03-24,0.4210377863512546,0.7034822310940292,0.013606072731702763,0.7814592251071858,14.0
2023-03-25,0.039018819021769714,0.697554400278773,0.10364316040163432,0.88689835634186,29.0
2023-03-26,-0.24382201556157415,0.977654449335313,0.03837638230884873,1.1778309442126154,19.0
2023-03-27,-0.2323901967683169,1.0734340522769112,-0.21099517910724747,0.5214838769579256,10.0
2023-03-28,-0.12007688909458869,0.6445924904423129,-0.3820396959248519,0.46830824958720507,10.0
2023-03-29,0.00255259729950034,1.2192573849173856,-0.5382637147819365,0.08768208354390146,3.0
2023-03-30,0.6171553509591364,0.6116542116211819,-0.34530422679896794,0.42237389707739836,5.0
2023-03-31,-0.3062056451845459,0.4526279011086566,0.2553435522049557,1.3175152325739699,6.0
2023-04-01,-0.5577112999183383,0.43526411682396493,0.27537894362807136,0.8894446368707946,2.0
2023-04-03,0.0815116129759414,1.2305895374814093,0.3546605328343342,1.3058424121192496,2.0
2023-04-04,0.38104618789340583,0.8766801767091642,0.5420318612926164,1.6802640151594077,7.0
2023-04-05,0.31544645535275073,0.7925152764741477,0.22460705807467315,1.0836056260466342,3.0
2023-04-06,-1.1325327845470385,1.0978117785708952,-0.544503249889801,0.16082682674041113,4.0
2023-04-07,0.4995720839834557,1.1833451647062545,0.6033749446868707,1.9190260643174146,3.0
2023-04-08,0.400422730955834,1.0,-0.6697005083316442,1.0,1.0
2023-04-09,0.4818892116257944,0.768805179095738,-0.5013508736252064,0.01184586631633325,2.0
2023-04-10,0.2509608700504642,0.20615728838920083,0.17750990625937443,0.8197368931198873,6.0
2023-04-11,0.7545918036065895,1.0622455449271722,-0.45644363003650745,0.25969896612972543,2.0
2023-04-12,0.8633261026603545,1.427198303549626,-0.0020488252265091593,0.7624120105011686,4.0
2023-04-13,-1.1538174282292872,0.9827737632595605,0.23815641950518968,1.2230983812268308,4.0
2023-04-15,-1.6681193365186282,1.0,-0.4479546293064524,1.0,1.0
2023-04-16,-0.8519233665023823,1.0,-0.6366592547365504,1.0,1.0
2023-04-17,0.31840816344708983,0.7796272235207751,0.18830518173868027,1.022926379074332,5.0
2023-04-18,-0.13597502210794155,1.134364390432793,-0.19763927746148166,0.8045426858283292,4.0
2023-04-19,-0.48798850683818845,0.6028090441995009,0.26564716276225764,0.8477661278413628,2.0
2023-04-20,0.18416202940417886,1.1363189995919485,-0.6408892440645513,0.0963421276408994,2.0
2023-04-21,0.44878151207722833,1.2095997202956628,0.4324928580477831,0.9225358741378608,5.0
2023-04-22,-0.025391902542653104,0.05140134750298517,0.3579213180283322,1.2033485208901544,2.0
2023-04-23,-0.5953007815839151,1.8064118187689062,-0.5557416811142943,0.024074710686370755,2.0
2023-04-24,0.18869433723130877,0.0012005411177371098,0.17168896246834986,1.2296608508135165,2.0
2023-04-25,-0.4720164919323667,0.6781617015194875,-0.23784544960015402,0.5763617732042029,7.0
2023-04-26,0.07637205392405005,0.960755235582784,1.475826344687838,1.8575709095028972,4.0
2023-04-27,-0.3909514980860232,1.1031941859104772,-0.49957575415078664,0.14584369286139093,3.0
2023-05-01,-0.11710813393953984,0.7680041819716028,-0.3781941034997918,0.21077074696149742,4.0
2023-05-02,-0.3338202866880059,1.4256880286035536,0.23386056152225257,1.3424171391899913,4.0
2023-05-03,0.12578956018705406,0.34527139975971305,-0.2826572920672109,0.6239697876278623,4.0
2023-05-04,0.7653529637007597,0.9764815382894682,-0.0669236385924193,0.5285063803993467,6.0
2023-05-05,-0.5291114854762594,0.36521469523824235,-0.6433298953023309,0.008761136367843312,3.0
2023-05-06,0.023953334884045996,0.7909501420393855,-0.6738010625292542,0.029060902765352628,2.0
2023-05-07,1.0272149318338388,1.4687293423650294,-0.6453704563159216,0.1318793170580571,3.0
2023-05-08,0.07716857246427512,0.20124553263287473,0.05641998396082276,1.0655602129259092,5.0
2023-05-09,0.5776725786415713,1.0306650695227202,0.6663897828754258,1.9393887804281362,3.0
2023-05-10,-0.4124856902572491,0.5479396760591508,-0.5982421551161291,0.04768297441728796,3.0
2023-05-11,-0.44185196455431214,0.9043909267586807,-0.07981655601363037,1.0777196828584326,6.0
2023-05-12,-0.08344232008034617,0.12356389915512961,-0.48943837557306713,0.1593782599076116,4.0
2023-05-13,-0.8917064533253121,0.6572096910083258,0.5851935824097722,1.2358369913214602,2.0
2023-05-15,-0.3256083632530058,0.39283499149964113,0.07607398134602814,0.8644729289190235,6.0
2023-05-16,-0.5376404658400363,0.5566325132821661,-0.5003646352222368,0.5204495855095077,3.0
2023-05-19,-0.08372212947644327,0.522755650985947,0.46143959140093055,1.3914229669855522,3.0
2023-05-20,0.34854593744427376,0.4437447703340857,-0.3842191857104645,0.3805259647253784,4.0
2023-05-21,1.0132306682827241,0.9872746548114103,0.11506940829029166,0.7788787388591496,3.0
2023-05-23,-0.4358765324172636,1.0304931249976885,-0.09942314906201981,0.7654681968242917,3.0
2023-05-24,0.7074003663012608,0.5046976768599875,-0.8951996822211478,0.2239025781069498,3.0
2023-05-26,-0.26307007217685396,1.8187889027914041,-0.5773413719765127,0.0783674705940745,4.0
2023-05-28,-0.30202950855877164,1.8530662593034046,-0.15745767489460094,0.474492559336355,2.0
2023-05-29,-0.9117848441861058,1.0,3.0160764618520375,1.0,1.0
2023-05-31,-0.22519406191319585,0.3524232271443084,-0.2707917024745351,0.5182244501794059,5.0
2023-06-01,-0.32412521284923185,0.6345364370889565,1.3226354438244374,2.8998912422782466,3.0
2023-06-02,-0.12227903629493903,1.0,-0.5727650722957314,1.0,1.0
2023-06-04,-2.5452162170963124,1.0,-0.5387182899328574,1.0,1.0
2023-06-07,0.705084881638321,1.0517268112749447,-0.28892732317792175,0.5501250874500193,3.0
2023-06-08,0.4642702393744994,1.0,-0.7090134158333711,1.0,1.0
2023-06-09,-0.23039214398070124,0.7478047108669036,0.3693210634126729,1.0222988567482558,2.0
2023-06-10,-0.1879477478125602,0.27070667176284263,0.06060390999277024,0.47151667737132485,2.0
2023-06-12,1.5543762482469516,1.0,-0.5387182899328574,1.0,1.0
2023-06-13,2.1322737143229955,1.0,-0.730731314484506,1.0,1.0
2023-06-14,-0.06793165138367357,0.7561765055391962,-0.2092789326476371,0.6478453574891022,5.0
2023-06-16,-0.5598910012638455,0.8109455008167759,-0.5010867337441719,0.21519404341867665,2.0
2023-06-18,0.5832395439005584,1.0,-0.6532519011164705,1.0,1.0
2023-06-19,0.32926345465240475,0.805584979503147,0.21262020409027027,0.9178288792519923,16.0
2023-06-20,0.2802908325189837,0.23395843364880237,-0.5333193828518986,0.16961019389931647,2.0
2023-06-21,-0.28261736401239307,1.0,-0.9796084340364871,1.0,1.0
2023-06-22,-0.5507775002403368,0.6916060902365738,-0.46011300500740904,0.07016501939898205,2.0
2023-06-25,0.8346167429085422,1.0178936540965289,-0.4760525772600921,0.08862270075760027,2.0
2023-06-26,0.31761533824908833,1.6067491967176815,0.2581364275603841,0.6419322692521783,3.0
2023-06-27,0.20912796018289603,0.38872960289849184,0.4709486103229759,1.5911326715604088,3.0
2023-06-28,0.2469366508424191,1.5171024172869931,-0.299250025904648,0.606497198696064,6.0
2023-06-29,-0.8436961724307428,1.183558272301974,0.8480404156046285,1.4715643401538465,10.0
2023-07-01,-0.614320034584304,1.0454905044968268,0.6460580186824556,1.3309120990440593,3.0
2023-07-02,0.7597733005919686,0.9579424377491278,-0.5446120469601442,0.18324322080360808,3.0
2023-07-03,0.22883498899383126,1.0,-0.6943502239420379,1.0,1.0
2023-07-04,-0.6852177494059517,0.9153121506614393,1.0705298595291424,1.9860421537285224,2.0
2023-07-05,-0.6544876992542065,0.9766776221201705,-0.05296385658679632,0.9598081319463727,4.0
2023-07-06,-0.12227903629493903,1.0,-0.5727650722957314,1.0,1.0
2023-07-07,0.10562886425350129,0.8473750061433662,0.8338708520857907,1.3357151579513458,5.0
2023-07-08,-0.06173814392414013,1.0,-0.5097271660265149,1.0,1.0
2023-07-09,0.68733570686961,1.0,-0.6943502239420379,1.0,1.0
2023-07-10,0.42751501370913386,1.0,-0.6400785300539719,1.0,1.0
2023-07-11,-0.25586711573344545,0.9664482757411016,-0.6466652155852212,0.009314980009379399,2.0
2023-07-12,-1.0078690425925887,1.0,-0.5387182899328574,1.0,1.0
2023-07-13,1.3551594274330163,1.0,-0.5,1.0,1.0
2023-07-14,-0.07558372441927642,0.7290419773907729,-0.2903451814767387,0.2793770850534479,7.0
2023-07-15,0.6807811549087083,1.0238840713984725,-0.5400996761599737,0.18328325455201577,2.0
2023-07-16,-0.0706876287655357,1.0,-0.5687094919361855,1.0,1.0
2023-07-17,-0.8961160796908456,0.04308720944665609,-0.6460951096018018,0.10370433328756987,2.0
2023-07-18,0.5913393249594565,1.0,1.0464365773205417,1.0,1.0
2023-07-19,0.2950569097955899,0.9797736047522057,-0.4972678314281523,0.11294844229390799,4.0
2023-07-20,0.19206961866774008,1.2245273663280263,-0.11139233714118252,0.652479579364733,2.0
2023-07-21,0.6654101060856442,1.0088590192493418,0.2792459293579835,1.1006837692582991,4.0
2023-07-22,-2.2779272619638653,1.0,0.10080596230303936,1.0,1.0
2023-07-23,0.3751114045030997,0.4516239074256252,-0.5060170440892654,0.15692212251241971,4.0
2023-07-24,0.1351345827462833,1.0,1.096325619585728,1.0,1.0
2023-07-26,0.6334942897307348,0.757116222043805,-0.21302748429504073,0.356052807525722,3.0
2023-07-27,-0.48532677938871216,0.5990447931411108,1.217193509681871,2.418542908096642,2.0
2023-07-28,-0.25863513885352657,0.6709948505701875,0.17787901757668392,0.8295082426906335,5.0
2023-07-30,1.9160717027398937,1.0,-0.6400785300539719,1.0,1.0
2023-07-31,-0.05819774865886278,0.9599203789142776,-0.5543508700038353,0.1461443618026003,5.0
2023-08-01,-0.06173814392414013,1.0,-0.5097271660265149,1.0,1.0
2023-08-02,-0.6147282519119172,0.6212422901027855,-0.14222445698081482,0.5059710252231304,2.0
2023-08-03,-0.5143091018091792,1.0,1.6761921638761192,1.0,1.0
2023-08-04,0.6205588453337366,0.9662123626116325,0.29610752745781277,0.7552747872339999,6.0
2023-08-05,0.5537595763688675,0.5305847975330653,-0.5420092308339225,0.08493050445590018,3.0
2023-08-06,0.30979803784115373,0.49185267043875935,-0.43626615251374445,0.1448892022322216,2.0
2023-08-07,-0.8295153453094201,1.0,0.5208166663999914,1.0,1.0
2023-08-08,1.0296531187181703,0.5404590166435289,-0.5754101462058722,0.19496163628481752,3.0
2023-08-09,-0.08237626048881184,0.7581619043379347,-0.4566925697003598,0.13528247936893384,6.0
2023-08-10,0.14258095512707405,0.34161319358406655,-0.06281039263026067,0.6267136621437704,4.0
2023-08-11,0.17770916698391614,2.844164632301445,-0.31434483000513563,0.358043698074807,3.0
2023-08-14,-0.10847401800806801,0.10220352197746946,0.5227054453190484,0.7853068603976157,3.0
2023-08-15,-0.11574714775581833,1.5685946912800561,-0.2201020856261506,0.24956337893367775,3.0
2023-08-16,0.10069180634315084,1.2771128821248383,-0.5099893338978446,0.08877830063027689,2.0
2023-08-17,0.8764904336168908,0.8796990447940511,-0.4700940883619279,0.032357903319178705,2.0
