index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://ooe.orf.at/stories/3222299/,https://ooe.orf.at/stories/3222299/,0,ooe.orf.at,Neuerungen bei Linzer Weihnachtsmarkt,"Umgekrempelt wurde das Konzept für den Linzer Weihnachtsmarkt im Volksgarten.  Die Rasenfläche soll geschont werden, denn sie war in der Vergangenheit nach den Weihnachtsmärkten meist in einem sehr schlechten Zustand und musste kostspielig erneuert werden.",https://ibs.orf.at/ooe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2022%2F53%2F66%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1626221_master_596666_silvester9.jpg%3Fs%3D29c0f6a405380fd8047724245c56c7bb071d9ea1,2023-09-01T03:35:48Z,https://web.archive.org/web/20230902024052/https://ooe.orf.at/stories/3222299/,"Die meisten Hütten und Verkaufsstände sollen heuer auf asphaltierten Flächen stehen, auch der Musiktheater-Vorplatz wird dafür genutzt. Eine große Rasenfläche werde damit geschont, sagt der Linzer Bü… [+905 chars]",,de,'Weihnachtsmarkt'
https://www.stern.de/panorama/unwetter--hongkong-kehrt-nach-taifun--saola--zur-normalitaet-zurueck-33789442.html,https://www.stern.de/panorama/unwetter--hongkong-kehrt-nach-taifun--saola--zur-normalitaet-zurueck-33789442.html,0,www.stern.de,"Unwetter: Hongkong kehrt nach Taifun ""Saola"" zur Normalität zurück","Die dicht besiedelte Küstenregion in Südchina hat sich auf den schwersten Taifun seit 70 Jahren eingestellt. Doch dank der breiten Vorsichtsmaßnahmen hat ""Saola"" nur minimale Schäden angerichtet.",https://image.stern.de/33789444/t/Dy/v3/w1440/r1.7778/-/02--urnnewsmldpacom200901012309029947349v3w800h600l555t373r1835b1226jpeg---ec25ae6fd2ff5c04.jpg,2023-09-02T11:22:41Z,https://web.archive.org/web/20230904044905/https://www.stern.de/panorama/unwetter--hongkong-kehrt-nach-taifun--saola--zur-normalitaet-zurueck-33789442.html,"Die dicht besiedelte Küstenregion in Südchina hat sich auf den schwersten Taifun seit 70 Jahren eingestellt. Doch dank der breiten Vorsichtsmaßnahmen hat ""Saola"" nur minimale Schäden angerichtet.
Di… [+2049 chars]",,de,'Vorsichtsmaßnahmen'
https://www.stern.de/gesellschaft/allein-in-der-wildnis--happiness-coach-mikaela-creutz-ueber-den-schluessel-zum-glueck-33757044.html,https://www.stern.de/gesellschaft/allein-in-der-wildnis--happiness-coach-mikaela-creutz-ueber-den-schluessel-zum-glueck-33757044.html,0,www.stern.de,"Finnland : ""Ich verbringe mehrere Wochen im Jahr alleine in der Wildnis"": Happiness-Coach Mikaela Creutz über Glück, Einsamkeit und die Natur","Die Finnen sind das glücklichste Volk der Welt – das liegt vor allem an ihrem Zugang zur Natur, sagt Happiness-Coach Mikaela Creutz. Sie verbringt mehrere Wochen im Jahr in der Wildnis, alleine, mitten im Wald und bei minus 30 Grad. Was ist ihr Schlüssel zum …",https://image.stern.de/33757150/t/fH/v2/w1440/r1.7778/-/mikaela-creutz.jpg,2023-09-03T16:49:00Z,,"Frau Creutz, was bedeutet Glück für Sie?Die Natur sie spendet Kraft, Erholung und ist der Schlüssel für unser Wohlbefinden. Unser Leben ist künstlich erschaffen und voll von Ablenkungen, die um unser… [+5919 chars]",,de,'Einsamkeit'
https://www.faz.net/aktuell/wirtschaft/schneller-schlau/krankheiten-wirtschaftlicher-schaden-und-co-die-vielfaeltigen-folgen-von-einsamkeit-19142623.html,https://www.faz.net/aktuell/wirtschaft/schneller-schlau/krankheiten-wirtschaftlicher-schaden-und-co-die-vielfaeltigen-folgen-von-einsamkeit-19142623.html,0,www.faz.net,F.A.Z.-Serie Schneller Schlau: Das unsichtbare Leiden,"Einsamkeit ist keine Krankheit, macht aber viele krank. Politische Hilfe gibt es in Deutschland noch wenig. Wer ist betroffen, was sind die Ursachen und welche Auswirkungen hat Einsamkeit auf unsere Volkswirtschaft?",https://media0.faz.net/ppmedia/aktuell/3310044315/1.9144014/facebook_teaser/einsamkeit-sns-aufmacher.jpg,2023-09-04T19:19:58Z,https://web.archive.org/web/20230904194628/https://www.faz.net/aktuell/wirtschaft/schneller-schlau/krankheiten-wirtschaftlicher-schaden-und-co-die-vielfaeltigen-folgen-von-einsamkeit-19142623.html,"F.A.Z.-Serie Schneller Schlau: Das unsichtbare Leiden
F.A.Z.-Serie Schneller Schlau
Das unsichtbare Leiden
Von Dana HajekEinsamkeit ist keine Krankheit, macht aber viele krank. Politische Hilfe gi… [+205 chars]",,de,'Einsamkeit'
https://www.sueddeutsche.de/muenchen/muenchen-einsamkeit-ratschbankerl-1.6199850,https://www.sueddeutsche.de/muenchen/muenchen-einsamkeit-ratschbankerl-1.6199850,0,www.sueddeutsche.de,Einsamkeit in der Großstadt: Bänke zum Ratschen - funktioniert das in München?,"Es war eine Idee des Stadtrats, sogenannte Ratschbankerl aufzustellen, auf denen sich Menschen austauschen sollen, spontan und ungezwungen. Doch ist das was für die Münchner? Ein Rundgang.",https://www.sueddeutsche.de/image/sz.1.6199856/1200x675?v=1693997506,2023-09-06T10:52:10Z,,"6. September 2023, 12:52 Uhr
Eine gute Idee, diese Ratschbankerl, meint Gabriele Bergmair-Drexler. Sie sitzt auf der Bank am St.- Anna-Platz im Lehel und ist überzeugt, dass Einsamkeit vor allem in … [+1077 chars]",,de,'Einsamkeit'
https://www.faz.net/aktuell/gesellschaft/menschen/jill-biden-mit-corona-infiziert-joe-biden-zeigt-sich-ohne-maske-19156600.html,https://www.faz.net/aktuell/gesellschaft/menschen/jill-biden-mit-corona-infiziert-joe-biden-zeigt-sich-ohne-maske-19156600.html,0,www.faz.net,„Ich bin clean“: Joe Biden macht sich über Corona-Maßnahmen lustig,"Weil sich die First Lady mit Corona infiziert hat, versicherten die Berater des amerikanischen Präsidenten eigentlich: Er werde sich an alle Vorsichtsmaßnahmen halten. Stattdessen scherzt Biden maskenlos über mögliche Risiken.",https://media1.faz.net/ppmedia/aktuell/972635967/1.9156869/facebook_teaser/nimmt-es-wohl-nicht-mehr-so.jpg,2023-09-07T09:01:02Z,https://web.archive.org/web/20230907101957/https://www.faz.net/aktuell/gesellschaft/menschen/jill-biden-mit-corona-infiziert-joe-biden-zeigt-sich-ohne-maske-19156600.html,Nach der Corona-Infektion seiner Ehefrau Jill hat der amerikanische Präsident Joe Biden erneut in der Öffentlichkeit die Maske abgenommen. So schwenkte Biden am Mittwoch eine schwarze Maske in der Lu… [+1379 chars],,de,'Vorsichtsmaßnahmen'
https://www.stern.de/gesellschaft/regional/thueringen/energie--rund-2-54-millionen-euro-an-heizkosten-hilfen-ausgezahlt-33804102.html,https://www.stern.de/gesellschaft/regional/thueringen/energie--rund-2-54-millionen-euro-an-heizkosten-hilfen-ausgezahlt-33804102.html,0,www.stern.de,"Energie: Rund 2,54 Millionen Euro an Heizkosten-Hilfen ausgezahlt","In Thüringen sind bisher rund 2,54 Millionen Euro an Härtefallhilfen für Heizkosten an private Haushalte ausgezahlt worden. Seit Mai seien im Freistaat rund 10.000 Anträge auf Unterstützung bei den Kosten für Heizöl, Flüssiggas oder Pellets gestellt worden, t…",https://image.stern.de/33804104/t/Ei/v1/w1440/r1.7778/-/07--urnnewsmldpacom2009010123090799106576v3w800h600l143t0r2416b1706jpeg---0185e4f6b197611b.jpg,2023-09-07T10:00:21Z,,"In Thüringen sind bisher rund 2,54 Millionen Euro an Härtefallhilfen für Heizkosten an private Haushalte ausgezahlt worden. Seit Mai seien im Freistaat rund 10.000 Anträge auf Unterstützung bei den K… [+1313 chars]",,de,'Heizkosten'
https://www.sueddeutsche.de/politik/haushaltdebatte-hubertus-heil-arbeitsminister-sparplaene-1.6206960,https://www.sueddeutsche.de/politik/haushaltdebatte-hubertus-heil-arbeitsminister-sparplaene-1.6206960,0,www.sueddeutsche.de,Haushaltsdebatte: Die Einsamkeit des Sparers,Arbeitsminister Hubertus Heil ruft mit seinen Sparplänen für Arbeitslose und Jobcenter Kritik im Bundestag hervor. Nicht nur die Opposition ist unzufrieden.,https://www.sueddeutsche.de/image/sz.1.6206961/1200x675?v=1694180041,2023-09-08T13:48:52Z,https://web.archive.org/web/20230909114631/https://www.sueddeutsche.de/politik/haushaltdebatte-hubertus-heil-arbeitsminister-sparplaene-1.6206960,Arbeitsminister Hubertus Heil ruft mit seinen Sparplänen für Arbeitslose und Jobcenter Kritik im Bundestag hervor. Nicht nur die Opposition ist unzufrieden.Hubertus Heil versucht die Richtung gleich … [+4797 chars],,de,'Einsamkeit'
https://www.sueddeutsche.de/projekte/artikel/politik/sz-weekender-lesegeschichten-e370246/,https://www.sueddeutsche.de/projekte/artikel/politik/sz-weekender-lesegeschichten-e370246/,0,www.sueddeutsche.de,"SZ Weekender: Orte der Einsamkeit, Orte der Liebe","Das Dorf am Ende einer Treppe. Ein Leben als Ironman. Die Frage, wie nah liegen Irrsinn und Schönheit eigentlich zusammen? Und mehr. Zehn Geschichten für ein schönes Wochenende.","https://www.sueddeutsche.de/projekte/artikel/politik/sz-weekender-lesegeschichten-e370246/5fbcb99ae4e0dd2ee417e6c75f35aaa9d91b9dc271fc88fc8a198e725210d269_w2400_h1256_r146,0,2048,1072_q70.jpg",2023-09-08T16:14:56Z,https://web.archive.org/web/20230909111249/https://www.sueddeutsche.de/projekte/artikel/politik/sz-weekender-lesegeschichten-e370246/,"Futoshiki ist japanisch und bedeutet wörtlich übersetzt ""ungleich"". Denn Sie müssen Zahlen nicht nur ohne Wiederholung im Quadrat anordnen, sondern auf weitere Schwierigkeiten achten. Viel Spaß beim … [+29 chars]",,de,'Einsamkeit'
https://www.tagesspiegel.de/liga-der-berliner-wohlfahrtsverbande-warnungen-wegen-kurzungen-bei-obdachlosenhilfe-10440889.html,https://www.tagesspiegel.de/liga-der-berliner-wohlfahrtsverbande-warnungen-wegen-kurzungen-bei-obdachlosenhilfe-10440889.html,0,www.tagesspiegel.de,Liga der Berliner Wohlfahrtsverbände: Warnungen wegen Kürzungen bei Obdachlosenhilfe,"Die Liga der Wohlfahrtsverbände warnt vor Kürzungen bei Obdach- und Wohnungslosenhilfen. Es seien Einsparungen von rund 1,5 Millionen Euro vorgesehen.",https://www.tagesspiegel.de/images/obdachlose-zempel-ein-obdachloser-schlaeft-auf-einer-bank-am-bahnhof-alexanderplatz-in-berlin-am-1-dezember-2022-armut-in-berlin-a-h/alternates/BASE_16_9_W1400/obdachlose-zempel-ein-obdachloser-schlaeft-auf-einer-bank-am-bahnhof-alexanderplatz-in-berlin-am-1-dezember-2022-armut-in-berlin--a-h.jpeg,2023-09-08T17:41:57Z,https://web.archive.org/web/20230909031725/https://www.tagesspiegel.de/liga-der-berliner-wohlfahrtsverbande-warnungen-wegen-kurzungen-bei-obdachlosenhilfe-10440889.html,"Die Liga der Berliner Wohlfahrtsverbände warnt vor Kürzungen des Senats bei der Gesundheitsversorgung Obdach- und Wohnungsloser. Laut dem Haushaltsentwurf für den Bereich Gesundheit seien massive, fi… [+1831 chars]",,de,'Obdachlosenhilfe'
